index,variable,value,Selected
207,None of the Above,None of the above,True
208,None of the Above,Not selected,False
212,None of the Above,None of the above,True
213,None of the Above,None of the above,True
214,None of the Above,None of the above,True
217,None of the Above,None of the above,True
219,None of the Above,Not selected,False
220,None of the Above,None of the above,True
221,None of the Above,Not selected,False
222,None of the Above,None of the above,True
225,None of the Above,None of the above,True
226,None of the Above,None of the above,True
227,None of the Above,None of the above,True
228,None of the Above,Not selected,False
229,None of the Above,Not selected,False
231,None of the Above,None of the above,True
233,None of the Above,Not selected,False
234,None of the Above,Not selected,False
236,None of the Above,None of the above,True
237,None of the Above,None of the above,True
238,None of the Above,None of the above,True
240,None of the Above,None of the above,True
241,None of the Above,None of the above,True
243,None of the Above,Not selected,False
244,None of the Above,Not selected,False
247,None of the Above,Not selected,False
251,None of the Above,None of the above,True
252,None of the Above,None of the above,True
253,None of the Above,None of the above,True
254,None of the Above,None of the above,True
257,None of the Above,None of the above,True
258,None of the Above,None of the above,True
261,None of the Above,None of the above,True
263,None of the Above,None of the above,True
264,None of the Above,None of the above,True
265,None of the Above,Not selected,False
266,None of the Above,None of the above,True
268,None of the Above,Not selected,False
271,None of the Above,None of the above,True
272,None of the Above,Not selected,False
273,None of the Above,None of the above,True
274,None of the Above,None of the above,True
276,None of the Above,None of the above,True
279,None of the Above,None of the above,True
280,None of the Above,Not selected,False
282,None of the Above,Not selected,False
283,None of the Above,None of the above,True
284,None of the Above,None of the above,True
287,None of the Above,None of the above,True
288,None of the Above,None of the above,True
289,None of the Above,Not selected,False
291,None of the Above,Not selected,False
292,None of the Above,Not selected,False
293,None of the Above,Not selected,False
294,None of the Above,None of the above,True
295,None of the Above,None of the above,True
298,None of the Above,None of the above,True
301,None of the Above,None of the above,True
302,None of the Above,None of the above,True
305,None of the Above,Not selected,False
306,None of the Above,Not selected,False
307,None of the Above,Not selected,False
308,None of the Above,None of the above,True
311,None of the Above,None of the above,True
316,None of the Above,None of the above,True
319,None of the Above,Not selected,False
320,None of the Above,None of the above,True
323,None of the Above,None of the above,True
324,None of the Above,None of the above,True
325,None of the Above,None of the above,True
331,None of the Above,Not selected,False
336,None of the Above,None of the above,True
338,None of the Above,Not selected,False
340,None of the Above,Not selected,False
342,None of the Above,Not selected,False
345,None of the Above,Not selected,False
346,None of the Above,None of the above,True
348,None of the Above,Not selected,False
349,None of the Above,None of the above,True
352,None of the Above,Not selected,False
356,None of the Above,Not selected,False
357,None of the Above,Not selected,False
358,None of the Above,None of the above,True
361,None of the Above,None of the above,True
362,None of the Above,Not selected,False
363,None of the Above,None of the above,True
364,None of the Above,Not selected,False
366,None of the Above,None of the above,True
367,None of the Above,Not selected,False
368,None of the Above,Not selected,False
370,None of the Above,None of the above,True
372,None of the Above,None of the above,True
376,None of the Above,None of the above,True
377,None of the Above,None of the above,True
380,None of the Above,Not selected,False
385,None of the Above,None of the above,True
388,None of the Above,None of the above,True
389,None of the Above,None of the above,True
390,None of the Above,None of the above,True
391,None of the Above,Not selected,False
393,None of the Above,Not selected,False
394,None of the Above,None of the above,True
395,None of the Above,Not selected,False
399,None of the Above,None of the above,True
401,None of the Above,Not selected,False
404,None of the Above,None of the above,True
405,None of the Above,None of the above,True
406,None of the Above,Not selected,False
408,None of the Above,None of the above,True
413,None of the Above,Not selected,False
414,None of the Above,None of the above,True
415,None of the Above,None of the above,True
421,None of the Above,None of the above,True
422,None of the Above,None of the above,True
425,None of the Above,Not selected,False
429,None of the Above,None of the above,True
431,None of the Above,None of the above,True
432,None of the Above,Not selected,False
436,None of the Above,None of the above,True
440,None of the Above,Not selected,False
441,None of the Above,Not selected,False
444,None of the Above,None of the above,True
445,None of the Above,None of the above,True
447,None of the Above,None of the above,True
448,None of the Above,Not selected,False
449,None of the Above,Not selected,False
451,None of the Above,None of the above,True
452,None of the Above,Not selected,False
453,None of the Above,Not selected,False
459,None of the Above,Not selected,False
461,None of the Above,None of the above,True
462,None of the Above,Not selected,False
464,None of the Above,None of the above,True
465,None of the Above,None of the above,True
466,None of the Above,None of the above,True
470,None of the Above,None of the above,True
472,None of the Above,Not selected,False
473,None of the Above,None of the above,True
475,None of the Above,None of the above,True
479,None of the Above,Not selected,False
480,None of the Above,None of the above,True
481,None of the Above,Not selected,False
482,None of the Above,None of the above,True
486,None of the Above,Not selected,False
488,None of the Above,None of the above,True
489,None of the Above,Not selected,False
493,None of the Above,Not selected,False
494,None of the Above,Not selected,False
497,None of the Above,None of the above,True
499,None of the Above,None of the above,True
500,None of the Above,Not selected,False
501,None of the Above,Not selected,False
502,None of the Above,None of the above,True
505,None of the Above,None of the above,True
511,None of the Above,None of the above,True
515,None of the Above,Not selected,False
516,None of the Above,Not selected,False
517,None of the Above,Not selected,False
519,None of the Above,None of the above,True
521,None of the Above,Not selected,False
524,None of the Above,Not selected,False
526,None of the Above,None of the above,True
530,None of the Above,Not selected,False
531,None of the Above,None of the above,True
532,None of the Above,Not selected,False
533,None of the Above,None of the above,True
534,None of the Above,None of the above,True
537,None of the Above,None of the above,True
538,None of the Above,None of the above,True
542,None of the Above,None of the above,True
545,None of the Above,Not selected,False
548,None of the Above,Not selected,False
550,None of the Above,None of the above,True
551,None of the Above,Not selected,False
555,None of the Above,None of the above,True
557,None of the Above,None of the above,True
562,None of the Above,Not selected,False
563,None of the Above,Not selected,False
564,None of the Above,None of the above,True
565,None of the Above,None of the above,True
566,None of the Above,None of the above,True
568,None of the Above,None of the above,True
571,None of the Above,None of the above,True
572,None of the Above,None of the above,True
573,None of the Above,None of the above,True
574,None of the Above,None of the above,True
575,None of the Above,Not selected,False
576,None of the Above,None of the above,True
583,None of the Above,None of the above,True
585,None of the Above,None of the above,True
586,None of the Above,None of the above,True
587,None of the Above,None of the above,True
592,None of the Above,Not selected,False
598,None of the Above,None of the above,True
600,None of the Above,Not selected,False
601,None of the Above,Not selected,False
603,None of the Above,Not selected,False
605,None of the Above,Not selected,False
613,None of the Above,Not selected,False
614,None of the Above,Not selected,False
616,None of the Above,None of the above,True
619,None of the Above,None of the above,True
624,None of the Above,Not selected,False
632,None of the Above,Not selected,False
633,None of the Above,Not selected,False
634,None of the Above,Not selected,False
637,None of the Above,None of the above,True
638,None of the Above,Not selected,False
643,None of the Above,Not selected,False
644,None of the Above,None of the above,True
646,None of the Above,Not selected,False
647,None of the Above,Not selected,False
649,None of the Above,None of the above,True
651,None of the Above,None of the above,True
653,None of the Above,None of the above,True
657,None of the Above,Not selected,False
658,None of the Above,None of the above,True
661,None of the Above,None of the above,True
662,None of the Above,None of the above,True
663,None of the Above,None of the above,True
666,None of the Above,Not selected,False
667,None of the Above,None of the above,True
670,None of the Above,None of the above,True
674,None of the Above,Not selected,False
675,None of the Above,Not selected,False
676,None of the Above,None of the above,True
677,None of the Above,None of the above,True
678,None of the Above,None of the above,True
679,None of the Above,Not selected,False
680,None of the Above,None of the above,True
682,None of the Above,None of the above,True
683,None of the Above,None of the above,True
684,None of the Above,None of the above,True
686,None of the Above,None of the above,True
691,None of the Above,None of the above,True
693,None of the Above,Not selected,False
698,None of the Above,None of the above,True
702,None of the Above,Not selected,False
705,None of the Above,None of the above,True
706,None of the Above,Not selected,False
713,None of the Above,None of the above,True
714,None of the Above,Not selected,False
715,None of the Above,None of the above,True
716,None of the Above,None of the above,True
718,None of the Above,None of the above,True
721,None of the Above,None of the above,True
723,None of the Above,None of the above,True
724,None of the Above,Not selected,False
726,None of the Above,Not selected,False
730,None of the Above,Not selected,False
731,None of the Above,None of the above,True
732,None of the Above,Not selected,False
735,None of the Above,Not selected,False
737,None of the Above,Not selected,False
738,None of the Above,None of the above,True
742,None of the Above,Not selected,False
744,None of the Above,None of the above,True
745,None of the Above,None of the above,True
746,None of the Above,Not selected,False
750,None of the Above,Not selected,False
751,None of the Above,Not selected,False
752,None of the Above,None of the above,True
754,None of the Above,Not selected,False
755,None of the Above,None of the above,True
759,None of the Above,Not selected,False
762,None of the Above,Not selected,False
763,None of the Above,None of the above,True
764,None of the Above,Not selected,False
768,None of the Above,None of the above,True
769,None of the Above,None of the above,True
770,None of the Above,None of the above,True
771,None of the Above,None of the above,True
772,None of the Above,None of the above,True
773,None of the Above,Not selected,False
774,None of the Above,None of the above,True
777,None of the Above,Not selected,False
779,None of the Above,None of the above,True
781,None of the Above,None of the above,True
786,None of the Above,Not selected,False
788,None of the Above,Not selected,False
793,None of the Above,Not selected,False
795,None of the Above,None of the above,True
796,None of the Above,None of the above,True
797,None of the Above,None of the above,True
798,None of the Above,None of the above,True
801,None of the Above,None of the above,True
802,None of the Above,Not selected,False
805,None of the Above,Not selected,False
808,None of the Above,None of the above,True
811,None of the Above,None of the above,True
812,None of the Above,None of the above,True
814,None of the Above,Not selected,False
816,None of the Above,Not selected,False
818,None of the Above,None of the above,True
821,None of the Above,None of the above,True
824,None of the Above,None of the above,True
825,None of the Above,None of the above,True
826,None of the Above,Not selected,False
835,None of the Above,Not selected,False
837,None of the Above,None of the above,True
838,None of the Above,Not selected,False
839,None of the Above,None of the above,True
842,None of the Above,None of the above,True
847,None of the Above,None of the above,True
852,None of the Above,Not selected,False
853,None of the Above,Not selected,False
857,None of the Above,None of the above,True
858,None of the Above,None of the above,True
860,None of the Above,None of the above,True
862,None of the Above,None of the above,True
863,None of the Above,Not selected,False
866,None of the Above,None of the above,True
867,None of the Above,None of the above,True
868,None of the Above,None of the above,True
869,None of the Above,None of the above,True
873,None of the Above,None of the above,True
879,None of the Above,None of the above,True
880,None of the Above,Not selected,False
881,None of the Above,None of the above,True
887,None of the Above,None of the above,True
891,None of the Above,Not selected,False
896,None of the Above,Not selected,False
899,None of the Above,None of the above,True
903,None of the Above,Not selected,False
904,None of the Above,None of the above,True
908,None of the Above,None of the above,True
909,None of the Above,Not selected,False
910,None of the Above,None of the above,True
913,None of the Above,None of the above,True
914,None of the Above,None of the above,True
915,None of the Above,Not selected,False
917,None of the Above,Not selected,False
918,None of the Above,None of the above,True
920,None of the Above,Not selected,False
921,None of the Above,Not selected,False
922,None of the Above,Not selected,False
923,None of the Above,Not selected,False
924,None of the Above,None of the above,True
926,None of the Above,None of the above,True
929,None of the Above,Not selected,False
931,None of the Above,Not selected,False
933,None of the Above,None of the above,True
937,None of the Above,None of the above,True
938,None of the Above,None of the above,True
939,None of the Above,None of the above,True
940,None of the Above,Not selected,False
942,None of the Above,None of the above,True
945,None of the Above,Not selected,False
946,None of the Above,Not selected,False
949,None of the Above,None of the above,True
951,None of the Above,None of the above,True
952,None of the Above,Not selected,False
954,None of the Above,None of the above,True
959,None of the Above,Not selected,False
960,None of the Above,None of the above,True
961,None of the Above,None of the above,True
963,None of the Above,None of the above,True
966,None of the Above,None of the above,True
967,None of the Above,None of the above,True
968,None of the Above,Not selected,False
971,None of the Above,None of the above,True
974,None of the Above,None of the above,True
977,None of the Above,None of the above,True
978,None of the Above,Not selected,False
980,None of the Above,None of the above,True
984,None of the Above,None of the above,True
985,None of the Above,None of the above,True
986,None of the Above,None of the above,True
987,None of the Above,Not selected,False
988,None of the Above,None of the above,True
989,None of the Above,None of the above,True
993,None of the Above,None of the above,True
995,None of the Above,Not selected,False
996,None of the Above,None of the above,True
999,None of the Above,None of the above,True
1000,None of the Above,None of the above,True
1001,None of the Above,None of the above,True
1003,None of the Above,None of the above,True
1004,None of the Above,None of the above,True
1006,None of the Above,Not selected,False
1008,None of the Above,None of the above,True
1010,None of the Above,None of the above,True
1011,None of the Above,None of the above,True
1012,None of the Above,None of the above,True
1013,None of the Above,None of the above,True
1015,None of the Above,Not selected,False
1017,None of the Above,Not selected,False
1022,None of the Above,None of the above,True
1025,None of the Above,None of the above,True
1026,None of the Above,None of the above,True
1029,None of the Above,None of the above,True
1030,None of the Above,Not selected,False
1033,None of the Above,None of the above,True
1034,None of the Above,Not selected,False
1035,None of the Above,None of the above,True
1047,None of the Above,None of the above,True
1051,None of the Above,None of the above,True
1052,None of the Above,None of the above,True
1053,None of the Above,Not selected,False
1055,None of the Above,Not selected,False
1058,None of the Above,None of the above,True
1060,None of the Above,Not selected,False
1064,None of the Above,None of the above,True
1065,None of the Above,None of the above,True
1066,None of the Above,Not selected,False
1067,None of the Above,None of the above,True
1068,None of the Above,None of the above,True
1070,None of the Above,None of the above,True
1072,None of the Above,Not selected,False
1073,None of the Above,None of the above,True
1075,None of the Above,Not selected,False
1077,None of the Above,Not selected,False
1078,None of the Above,Not selected,False
1080,None of the Above,Not selected,False
1083,None of the Above,Not selected,False
1084,None of the Above,None of the above,True
1086,None of the Above,None of the above,True
1088,None of the Above,Not selected,False
1089,None of the Above,Not selected,False
1092,None of the Above,Not selected,False
1096,None of the Above,Not selected,False
1098,None of the Above,Not selected,False
1099,None of the Above,None of the above,True
1103,None of the Above,None of the above,True
1104,None of the Above,None of the above,True
1105,None of the Above,None of the above,True
1106,None of the Above,None of the above,True
1107,None of the Above,None of the above,True
1108,None of the Above,None of the above,True
1109,None of the Above,Not selected,False
1111,None of the Above,Not selected,False
1112,None of the Above,None of the above,True
1115,None of the Above,None of the above,True
1116,None of the Above,Not selected,False
1120,None of the Above,Not selected,False
1121,None of the Above,None of the above,True
1123,None of the Above,None of the above,True
1124,None of the Above,None of the above,True
1127,None of the Above,None of the above,True
1129,None of the Above,None of the above,True
1131,None of the Above,None of the above,True
1133,None of the Above,None of the above,True
1134,None of the Above,None of the above,True
1137,None of the Above,Not selected,False
1138,None of the Above,Not selected,False
1141,None of the Above,Not selected,False
1143,None of the Above,Not selected,False
1145,None of the Above,Not selected,False
1146,None of the Above,Not selected,False
1150,None of the Above,Not selected,False
1151,None of the Above,None of the above,True
1153,None of the Above,Not selected,False
1155,None of the Above,None of the above,True
1156,None of the Above,None of the above,True
1157,None of the Above,Not selected,False
1158,None of the Above,None of the above,True
1161,None of the Above,None of the above,True
1162,None of the Above,Not selected,False
1163,None of the Above,Not selected,False
1164,None of the Above,Not selected,False
1166,None of the Above,None of the above,True
1171,None of the Above,None of the above,True
1173,None of the Above,Not selected,False
1174,None of the Above,None of the above,True
1180,None of the Above,Not selected,False
1182,None of the Above,None of the above,True
1183,None of the Above,None of the above,True
1184,None of the Above,Not selected,False
1185,None of the Above,None of the above,True
1187,None of the Above,Not selected,False
1189,None of the Above,None of the above,True
1190,None of the Above,None of the above,True
1191,None of the Above,Not selected,False
1192,None of the Above,Not selected,False
1195,None of the Above,Not selected,False
1196,None of the Above,Not selected,False
1197,None of the Above,Not selected,False
1198,None of the Above,None of the above,True
1199,None of the Above,Not selected,False
1200,None of the Above,None of the above,True
1201,None of the Above,Not selected,False
1202,None of the Above,None of the above,True
1203,None of the Above,Not selected,False
1204,None of the Above,None of the above,True
1208,None of the Above,None of the above,True
1209,None of the Above,None of the above,True
1211,None of the Above,None of the above,True
1212,None of the Above,None of the above,True
1215,None of the Above,None of the above,True
1217,None of the Above,Not selected,False
1218,None of the Above,Not selected,False
1219,None of the Above,None of the above,True
1222,None of the Above,None of the above,True
1223,None of the Above,None of the above,True
1224,None of the Above,Not selected,False
1225,None of the Above,Not selected,False
1228,None of the Above,Not selected,False
1230,None of the Above,None of the above,True
1231,None of the Above,Not selected,False
1232,None of the Above,Not selected,False
1234,None of the Above,None of the above,True
1235,None of the Above,None of the above,True
1237,None of the Above,None of the above,True
1238,None of the Above,None of the above,True
1239,None of the Above,None of the above,True
1240,None of the Above,Not selected,False
1241,None of the Above,None of the above,True
1243,None of the Above,Not selected,False
1244,None of the Above,None of the above,True
1245,None of the Above,None of the above,True
1246,None of the Above,None of the above,True
1247,None of the Above,None of the above,True
1249,None of the Above,Not selected,False
1250,None of the Above,Not selected,False
1251,None of the Above,None of the above,True
1252,None of the Above,None of the above,True
1253,None of the Above,None of the above,True
1254,None of the Above,Not selected,False
1255,None of the Above,Not selected,False
1256,None of the Above,Not selected,False
1257,None of the Above,Not selected,False
1258,None of the Above,None of the above,True
1260,None of the Above,Not selected,False
1261,None of the Above,None of the above,True
1262,None of the Above,Not selected,False
1263,None of the Above,Not selected,False
1264,None of the Above,None of the above,True
1265,None of the Above,None of the above,True
1266,None of the Above,Not selected,False
1268,None of the Above,None of the above,True
1269,None of the Above,None of the above,True
1270,None of the Above,Not selected,False
1271,None of the Above,None of the above,True
1272,None of the Above,None of the above,True
1273,None of the Above,None of the above,True
1274,None of the Above,None of the above,True
1275,None of the Above,Not selected,False
1276,None of the Above,None of the above,True
1277,None of the Above,None of the above,True
1278,None of the Above,None of the above,True
1279,None of the Above,None of the above,True
1280,None of the Above,None of the above,True
1282,None of the Above,Not selected,False
1283,None of the Above,Not selected,False
1284,None of the Above,None of the above,True
1285,None of the Above,Not selected,False
1287,None of the Above,None of the above,True
1288,None of the Above,Not selected,False
1289,None of the Above,None of the above,True
1290,None of the Above,Not selected,False
1291,None of the Above,None of the above,True
1293,None of the Above,None of the above,True
1294,None of the Above,None of the above,True
1295,None of the Above,None of the above,True
1297,None of the Above,None of the above,True
1299,None of the Above,Not selected,False
1300,None of the Above,None of the above,True
1301,None of the Above,None of the above,True
1302,None of the Above,None of the above,True
1304,None of the Above,Not selected,False
1305,None of the Above,None of the above,True
1306,None of the Above,None of the above,True
1307,None of the Above,Not selected,False
1308,None of the Above,None of the above,True
1309,None of the Above,None of the above,True
1310,None of the Above,Not selected,False
1312,None of the Above,Not selected,False
1314,None of the Above,Not selected,False
1315,None of the Above,None of the above,True
1316,None of the Above,Not selected,False
1317,None of the Above,None of the above,True
1318,None of the Above,Not selected,False
1319,None of the Above,Not selected,False
1320,None of the Above,Not selected,False
1321,None of the Above,Not selected,False
1325,None of the Above,Not selected,False
1326,None of the Above,None of the above,True
1327,None of the Above,None of the above,True
1328,None of the Above,None of the above,True
1329,None of the Above,None of the above,True
1331,None of the Above,Not selected,False
1332,None of the Above,None of the above,True
1334,None of the Above,Not selected,False
1336,None of the Above,None of the above,True
1337,None of the Above,None of the above,True
1338,None of the Above,Not selected,False
1340,None of the Above,Not selected,False
1341,None of the Above,Not selected,False
1343,None of the Above,Not selected,False
1348,None of the Above,None of the above,True
1350,None of the Above,None of the above,True
1351,None of the Above,Not selected,False
1352,None of the Above,None of the above,True
1353,None of the Above,None of the above,True
1354,None of the Above,Not selected,False
1355,None of the Above,Not selected,False
1356,None of the Above,Not selected,False
1357,None of the Above,None of the above,True
1358,None of the Above,Not selected,False
1359,None of the Above,Not selected,False
1361,None of the Above,None of the above,True
1362,None of the Above,None of the above,True
1363,None of the Above,None of the above,True
1365,None of the Above,Not selected,False
1367,None of the Above,Not selected,False
1368,None of the Above,None of the above,True
1369,None of the Above,None of the above,True
1370,None of the Above,None of the above,True
1372,None of the Above,None of the above,True
1373,None of the Above,None of the above,True
1375,None of the Above,None of the above,True
1376,None of the Above,Not selected,False
1378,None of the Above,None of the above,True
1379,None of the Above,None of the above,True
1382,None of the Above,None of the above,True
1383,None of the Above,None of the above,True
1385,None of the Above,Not selected,False
1386,None of the Above,None of the above,True
1387,None of the Above,None of the above,True
1388,None of the Above,Not selected,False
1390,None of the Above,None of the above,True
1391,None of the Above,None of the above,True
1392,None of the Above,Not selected,False
1393,None of the Above,Not selected,False
1394,None of the Above,None of the above,True
1395,None of the Above,Not selected,False
1396,None of the Above,None of the above,True
1397,None of the Above,Not selected,False
1398,None of the Above,None of the above,True
1399,None of the Above,Not selected,False
1400,None of the Above,Not selected,False
1404,None of the Above,None of the above,True
1405,None of the Above,Not selected,False
1407,None of the Above,None of the above,True
1408,None of the Above,Not selected,False
1410,None of the Above,Not selected,False
1412,None of the Above,None of the above,True
1414,None of the Above,Not selected,False
1415,None of the Above,None of the above,True
1416,None of the Above,None of the above,True
1417,None of the Above,Not selected,False
1418,None of the Above,Not selected,False
1419,None of the Above,None of the above,True
1421,None of the Above,None of the above,True
1422,None of the Above,Not selected,False
1423,None of the Above,None of the above,True
1424,None of the Above,Not selected,False
1425,None of the Above,None of the above,True
1426,None of the Above,None of the above,True
1427,None of the Above,Not selected,False
1428,None of the Above,Not selected,False
1431,None of the Above,None of the above,True
1432,None of the Above,Not selected,False
1433,None of the Above,None of the above,True
1434,None of the Above,None of the above,True
1436,None of the Above,Not selected,False
1437,None of the Above,None of the above,True
1441,None of the Above,None of the above,True
1442,None of the Above,None of the above,True
1443,None of the Above,Not selected,False
1446,None of the Above,Not selected,False
1447,None of the Above,None of the above,True
1449,None of the Above,None of the above,True
1451,None of the Above,None of the above,True
1452,None of the Above,None of the above,True
1453,None of the Above,None of the above,True
1454,None of the Above,None of the above,True
1455,None of the Above,None of the above,True
1458,None of the Above,None of the above,True
1459,None of the Above,None of the above,True
1460,None of the Above,None of the above,True
1461,None of the Above,None of the above,True
1462,None of the Above,None of the above,True
1464,None of the Above,None of the above,True
1465,None of the Above,Not selected,False
1466,None of the Above,Not selected,False
1467,None of the Above,Not selected,False
1468,None of the Above,None of the above,True
1469,None of the Above,Not selected,False
1470,None of the Above,None of the above,True
1471,None of the Above,None of the above,True
1474,None of the Above,None of the above,True
1475,None of the Above,None of the above,True
1476,None of the Above,Not selected,False
1477,None of the Above,Not selected,False
1478,None of the Above,Not selected,False
1479,None of the Above,Not selected,False
1480,None of the Above,None of the above,True
1481,None of the Above,None of the above,True
1482,None of the Above,None of the above,True
1483,None of the Above,Not selected,False
1484,None of the Above,None of the above,True
1486,None of the Above,None of the above,True
1489,None of the Above,Not selected,False
1493,None of the Above,None of the above,True
1494,None of the Above,None of the above,True
1495,None of the Above,None of the above,True
1496,None of the Above,Not selected,False
1498,None of the Above,None of the above,True
1500,None of the Above,Not selected,False
1501,None of the Above,None of the above,True
1502,None of the Above,None of the above,True
1503,None of the Above,Not selected,False
1506,None of the Above,None of the above,True
1507,None of the Above,Not selected,False
1508,None of the Above,None of the above,True
1512,None of the Above,None of the above,True
1513,None of the Above,None of the above,True
1514,None of the Above,Not selected,False
1515,None of the Above,None of the above,True
1516,None of the Above,Not selected,False
1517,None of the Above,Not selected,False
1519,None of the Above,None of the above,True
1520,None of the Above,Not selected,False
1521,None of the Above,None of the above,True
1525,None of the Above,None of the above,True
1529,None of the Above,None of the above,True
1530,None of the Above,Not selected,False
1535,None of the Above,None of the above,True
1536,None of the Above,None of the above,True
1537,None of the Above,None of the above,True
1539,None of the Above,None of the above,True
1542,None of the Above,Not selected,False
1544,None of the Above,None of the above,True
1545,None of the Above,Not selected,False
1546,None of the Above,Not selected,False
1547,None of the Above,None of the above,True
1552,None of the Above,None of the above,True
1553,None of the Above,Not selected,False
1554,None of the Above,None of the above,True
1555,None of the Above,Not selected,False
1556,None of the Above,Not selected,False
1557,None of the Above,None of the above,True
1558,None of the Above,Not selected,False
1559,None of the Above,None of the above,True
1560,None of the Above,None of the above,True
1561,None of the Above,None of the above,True
1562,None of the Above,None of the above,True
1563,None of the Above,None of the above,True
1564,None of the Above,None of the above,True
1566,None of the Above,None of the above,True
1567,None of the Above,Not selected,False
1568,None of the Above,None of the above,True
1569,None of the Above,None of the above,True
1570,None of the Above,Not selected,False
1571,None of the Above,Not selected,False
1572,None of the Above,None of the above,True
1573,None of the Above,None of the above,True
1575,None of the Above,Not selected,False
1577,None of the Above,None of the above,True
1578,None of the Above,Not selected,False
1581,None of the Above,None of the above,True
1582,None of the Above,None of the above,True
1585,None of the Above,Not selected,False
1586,None of the Above,None of the above,True
1587,None of the Above,None of the above,True
1589,None of the Above,None of the above,True
1592,None of the Above,None of the above,True
1594,None of the Above,None of the above,True
1595,None of the Above,None of the above,True
1597,None of the Above,None of the above,True
1598,None of the Above,None of the above,True
1599,None of the Above,None of the above,True
1600,None of the Above,None of the above,True
1601,None of the Above,None of the above,True
1602,None of the Above,None of the above,True
1603,None of the Above,None of the above,True
1607,None of the Above,Not selected,False
1608,None of the Above,None of the above,True
1609,None of the Above,Not selected,False
1610,None of the Above,Not selected,False
1611,None of the Above,Not selected,False
1612,None of the Above,Not selected,False
1613,None of the Above,None of the above,True
2,Other,Not selected,False
4,Other,Not selected,False
5,Other,Other (please specify),True
6,Other,Not selected,False
8,Other,Not selected,False
9,Other,Not selected,False
10,Other,Not selected,False
13,Other,Not selected,False
16,Other,Other (please specify),True
17,Other,Not selected,False
18,Other,Not selected,False
21,Other,Not selected,False
22,Other,Not selected,False
23,Other,Not selected,False
25,Other,Not selected,False
30,Other,Not selected,False
34,Other,Not selected,False
35,Other,Not selected,False
36,Other,Not selected,False
41,Other,Not selected,False
42,Other,Not selected,False
44,Other,Not selected,False
46,Other,Not selected,False
49,Other,Not selected,False
50,Other,Not selected,False
54,Other,Not selected,False
58,Other,Not selected,False
63,Other,Not selected,False
64,Other,Other (please specify),True
65,Other,Not selected,False
66,Other,Not selected,False
70,Other,Not selected,False
72,Other,Not selected,False
76,Other,Not selected,False
77,Other,Not selected,False
78,Other,Not selected,False
79,Other,Not selected,False
80,Other,Other (please specify),True
84,Other,Not selected,False
87,Other,Not selected,False
92,Other,Not selected,False
93,Other,Not selected,False
95,Other,Not selected,False
96,Other,Not selected,False
100,Other,Not selected,False
103,Other,Not selected,False
105,Other,Not selected,False
108,Other,Not selected,False
109,Other,Other (please specify),True
111,Other,Not selected,False
112,Other,Not selected,False
113,Other,Not selected,False
114,Other,Not selected,False
116,Other,Not selected,False
117,Other,Not selected,False
119,Other,Not selected,False
123,Other,Not selected,False
126,Other,Not selected,False
127,Other,Not selected,False
129,Other,Not selected,False
130,Other,Not selected,False
132,Other,Not selected,False
135,Other,Not selected,False
138,Other,Other (please specify),True
140,Other,Not selected,False
142,Other,Not selected,False
143,Other,Not selected,False
145,Other,Not selected,False
148,Other,Not selected,False
149,Other,Not selected,False
150,Other,Not selected,False
151,Other,Not selected,False
152,Other,Not selected,False
153,Other,Not selected,False
154,Other,Not selected,False
155,Other,Other (please specify),True
157,Other,Not selected,False
158,Other,Not selected,False
159,Other,Not selected,False
160,Other,Not selected,False
161,Other,Not selected,False
163,Other,Not selected,False
164,Other,Not selected,False
166,Other,Not selected,False
168,Other,Not selected,False
171,Other,Other (please specify),True
174,Other,Not selected,False
176,Other,Not selected,False
177,Other,Not selected,False
178,Other,Not selected,False
179,Other,Not selected,False
180,Other,Not selected,False
181,Other,Not selected,False
182,Other,Not selected,False
183,Other,Not selected,False
184,Other,Not selected,False
186,Other,Not selected,False
187,Other,Other (please specify),True
192,Other,Not selected,False
193,Other,Not selected,False
197,Other,Not selected,False
198,Other,Not selected,False
200,Other,Not selected,False
203,Other,Other (please specify),True
204,Other,Not selected,False
206,Other,Not selected,False
207,Other,Other (please specify),True
208,Other,Not selected,False
212,Other,Other (please specify),True
213,Other,Not selected,False
214,Other,Not selected,False
217,Other,Not selected,False
219,Other,Not selected,False
220,Other,Not selected,False
221,Other,Not selected,False
222,Other,Not selected,False
225,Other,Not selected,False
226,Other,Not selected,False
227,Other,Not selected,False
228,Other,Not selected,False
229,Other,Not selected,False
231,Other,Not selected,False
233,Other,Not selected,False
234,Other,Other (please specify),True
236,Other,Not selected,False
237,Other,Not selected,False
238,Other,Not selected,False
240,Other,Not selected,False
241,Other,Not selected,False
243,Other,Not selected,False
244,Other,Not selected,False
247,Other,Not selected,False
251,Other,Not selected,False
252,Other,Not selected,False
253,Other,Not selected,False
254,Other,Not selected,False
257,Other,Not selected,False
258,Other,Not selected,False
261,Other,Not selected,False
263,Other,Not selected,False
264,Other,Not selected,False
265,Other,Not selected,False
266,Other,Not selected,False
268,Other,Not selected,False
271,Other,Not selected,False
272,Other,Not selected,False
273,Other,Not selected,False
274,Other,Not selected,False
276,Other,Not selected,False
279,Other,Not selected,False
280,Other,Not selected,False
282,Other,Other (please specify),True
283,Other,Not selected,False
284,Other,Not selected,False
287,Other,Not selected,False
288,Other,Not selected,False
289,Other,Not selected,False
291,Other,Not selected,False
292,Other,Other (please specify),True
293,Other,Not selected,False
294,Other,Other (please specify),True
295,Other,Not selected,False
