index,variable,value,Selected
802,None of the Above,None of the above,True
805,None of the Above,Not selected,False
808,None of the Above,Not selected,False
811,None of the Above,Not selected,False
812,None of the Above,Not selected,False
814,None of the Above,Not selected,False
816,None of the Above,None of the above,True
818,None of the Above,None of the above,True
821,None of the Above,None of the above,True
824,None of the Above,None of the above,True
825,None of the Above,None of the above,True
826,None of the Above,Not selected,False
835,None of the Above,Not selected,False
837,None of the Above,Not selected,False
838,None of the Above,None of the above,True
839,None of the Above,None of the above,True
842,None of the Above,Not selected,False
847,None of the Above,Not selected,False
852,None of the Above,None of the above,True
853,None of the Above,Not selected,False
857,None of the Above,Not selected,False
858,None of the Above,Not selected,False
860,None of the Above,None of the above,True
862,None of the Above,None of the above,True
863,None of the Above,Not selected,False
866,None of the Above,None of the above,True
867,None of the Above,None of the above,True
868,None of the Above,None of the above,True
869,None of the Above,Not selected,False
873,None of the Above,Not selected,False
879,None of the Above,Not selected,False
880,None of the Above,Not selected,False
881,None of the Above,None of the above,True
887,None of the Above,None of the above,True
891,None of the Above,Not selected,False
896,None of the Above,Not selected,False
899,None of the Above,Not selected,False
903,None of the Above,Not selected,False
904,None of the Above,Not selected,False
908,None of the Above,None of the above,True
909,None of the Above,Not selected,False
910,None of the Above,Not selected,False
913,None of the Above,None of the above,True
914,None of the Above,Not selected,False
915,None of the Above,Not selected,False
917,None of the Above,None of the above,True
918,None of the Above,None of the above,True
920,None of the Above,Not selected,False
921,None of the Above,Not selected,False
922,None of the Above,Not selected,False
923,None of the Above,Not selected,False
924,None of the Above,None of the above,True
926,None of the Above,Not selected,False
929,None of the Above,None of the above,True
931,None of the Above,Not selected,False
933,None of the Above,None of the above,True
937,None of the Above,None of the above,True
938,None of the Above,Not selected,False
939,None of the Above,Not selected,False
940,None of the Above,Not selected,False
942,None of the Above,None of the above,True
945,None of the Above,None of the above,True
946,None of the Above,Not selected,False
949,None of the Above,None of the above,True
951,None of the Above,None of the above,True
952,None of the Above,Not selected,False
954,None of the Above,None of the above,True
959,None of the Above,Not selected,False
960,None of the Above,Not selected,False
961,None of the Above,None of the above,True
963,None of the Above,None of the above,True
966,None of the Above,Not selected,False
967,None of the Above,None of the above,True
968,None of the Above,Not selected,False
971,None of the Above,Not selected,False
974,None of the Above,Not selected,False
977,None of the Above,None of the above,True
978,None of the Above,Not selected,False
980,None of the Above,Not selected,False
984,None of the Above,None of the above,True
985,None of the Above,None of the above,True
986,None of the Above,None of the above,True
987,None of the Above,Not selected,False
988,None of the Above,Not selected,False
989,None of the Above,None of the above,True
993,None of the Above,Not selected,False
995,None of the Above,Not selected,False
996,None of the Above,None of the above,True
999,None of the Above,Not selected,False
1000,None of the Above,Not selected,False
1001,None of the Above,Not selected,False
1003,None of the Above,Not selected,False
1004,None of the Above,None of the above,True
1006,None of the Above,None of the above,True
1008,None of the Above,None of the above,True
1010,None of the Above,Not selected,False
1011,None of the Above,None of the above,True
1012,None of the Above,Not selected,False
1013,None of the Above,Not selected,False
1015,None of the Above,Not selected,False
1017,None of the Above,Not selected,False
1022,None of the Above,None of the above,True
1025,None of the Above,None of the above,True
1026,None of the Above,Not selected,False
1029,None of the Above,Not selected,False
1030,None of the Above,Not selected,False
1033,None of the Above,None of the above,True
1034,None of the Above,Not selected,False
1035,None of the Above,None of the above,True
1047,None of the Above,Not selected,False
1051,None of the Above,Not selected,False
1052,None of the Above,Not selected,False
1053,None of the Above,None of the above,True
1055,None of the Above,Not selected,False
1058,None of the Above,None of the above,True
1060,None of the Above,Not selected,False
1064,None of the Above,None of the above,True
1065,None of the Above,None of the above,True
1066,None of the Above,None of the above,True
1067,None of the Above,Not selected,False
1068,None of the Above,Not selected,False
1070,None of the Above,Not selected,False
1072,None of the Above,Not selected,False
1073,None of the Above,Not selected,False
1075,None of the Above,Not selected,False
1077,None of the Above,Not selected,False
1078,None of the Above,Not selected,False
1080,None of the Above,Not selected,False
1083,None of the Above,Not selected,False
1084,None of the Above,Not selected,False
1086,None of the Above,Not selected,False
1088,None of the Above,None of the above,True
1089,None of the Above,Not selected,False
1092,None of the Above,Not selected,False
1096,None of the Above,Not selected,False
1098,None of the Above,None of the above,True
1099,None of the Above,Not selected,False
1103,None of the Above,None of the above,True
1104,None of the Above,Not selected,False
1105,None of the Above,Not selected,False
1106,None of the Above,Not selected,False
1107,None of the Above,Not selected,False
1108,None of the Above,Not selected,False
1109,None of the Above,None of the above,True
1111,None of the Above,Not selected,False
1112,None of the Above,Not selected,False
1115,None of the Above,None of the above,True
1116,None of the Above,None of the above,True
1120,None of the Above,Not selected,False
1121,None of the Above,None of the above,True
1123,None of the Above,Not selected,False
1124,None of the Above,None of the above,True
1127,None of the Above,Not selected,False
1129,None of the Above,None of the above,True
1131,None of the Above,None of the above,True
1133,None of the Above,Not selected,False
1134,None of the Above,None of the above,True
1137,None of the Above,Not selected,False
1138,None of the Above,Not selected,False
1141,None of the Above,Not selected,False
1143,None of the Above,Not selected,False
1145,None of the Above,Not selected,False
1146,None of the Above,Not selected,False
1150,None of the Above,None of the above,True
1151,None of the Above,None of the above,True
1153,None of the Above,Not selected,False
1155,None of the Above,None of the above,True
1156,None of the Above,None of the above,True
1157,None of the Above,Not selected,False
1158,None of the Above,Not selected,False
1161,None of the Above,None of the above,True
1162,None of the Above,Not selected,False
1163,None of the Above,Not selected,False
1164,None of the Above,Not selected,False
1166,None of the Above,None of the above,True
1171,None of the Above,None of the above,True
1173,None of the Above,None of the above,True
1174,None of the Above,Not selected,False
1180,None of the Above,Not selected,False
1182,None of the Above,Not selected,False
1183,None of the Above,None of the above,True
1184,None of the Above,None of the above,True
1185,None of the Above,None of the above,True
1187,None of the Above,Not selected,False
1189,None of the Above,Not selected,False
1190,None of the Above,None of the above,True
1191,None of the Above,Not selected,False
1192,None of the Above,None of the above,True
1195,None of the Above,Not selected,False
1196,None of the Above,None of the above,True
1197,None of the Above,None of the above,True
1198,None of the Above,Not selected,False
1199,None of the Above,Not selected,False
1200,None of the Above,Not selected,False
1201,None of the Above,None of the above,True
1202,None of the Above,Not selected,False
1203,None of the Above,Not selected,False
1204,None of the Above,None of the above,True
1208,None of the Above,None of the above,True
1209,None of the Above,Not selected,False
1211,None of the Above,None of the above,True
1212,None of the Above,None of the above,True
1215,None of the Above,None of the above,True
1217,None of the Above,Not selected,False
1218,None of the Above,None of the above,True
1219,None of the Above,None of the above,True
1222,None of the Above,Not selected,False
1223,None of the Above,None of the above,True
1224,None of the Above,Not selected,False
1225,None of the Above,None of the above,True
1228,None of the Above,None of the above,True
1230,None of the Above,None of the above,True
1231,None of the Above,Not selected,False
1232,None of the Above,Not selected,False
1234,None of the Above,None of the above,True
1235,None of the Above,None of the above,True
1237,None of the Above,None of the above,True
1238,None of the Above,Not selected,False
1239,None of the Above,Not selected,False
1240,None of the Above,None of the above,True
1241,None of the Above,None of the above,True
1243,None of the Above,None of the above,True
1244,None of the Above,None of the above,True
1245,None of the Above,Not selected,False
1246,None of the Above,None of the above,True
1247,None of the Above,Not selected,False
1249,None of the Above,Not selected,False
1250,None of the Above,Not selected,False
1251,None of the Above,Not selected,False
1252,None of the Above,Not selected,False
1253,None of the Above,Not selected,False
1254,None of the Above,Not selected,False
1255,None of the Above,Not selected,False
1256,None of the Above,Not selected,False
1257,None of the Above,Not selected,False
1258,None of the Above,Not selected,False
1260,None of the Above,None of the above,True
1261,None of the Above,None of the above,True
1262,None of the Above,None of the above,True
1263,None of the Above,Not selected,False
1264,None of the Above,Not selected,False
1265,None of the Above,Not selected,False
1266,None of the Above,Not selected,False
1268,None of the Above,Not selected,False
1269,None of the Above,Not selected,False
1270,None of the Above,Not selected,False
1271,None of the Above,None of the above,True
1272,None of the Above,Not selected,False
1273,None of the Above,Not selected,False
1274,None of the Above,Not selected,False
1275,None of the Above,None of the above,True
1276,None of the Above,None of the above,True
1277,None of the Above,Not selected,False
1278,None of the Above,Not selected,False
1279,None of the Above,Not selected,False
1280,None of the Above,Not selected,False
1282,None of the Above,Not selected,False
1283,None of the Above,Not selected,False
1284,None of the Above,None of the above,True
1285,None of the Above,Not selected,False
1287,None of the Above,Not selected,False
1288,None of the Above,None of the above,True
1289,None of the Above,None of the above,True
1290,None of the Above,Not selected,False
1291,None of the Above,Not selected,False
1293,None of the Above,Not selected,False
1294,None of the Above,Not selected,False
1295,None of the Above,Not selected,False
1297,None of the Above,Not selected,False
1299,None of the Above,Not selected,False
1300,None of the Above,None of the above,True
1301,None of the Above,None of the above,True
1302,None of the Above,None of the above,True
1304,None of the Above,None of the above,True
1305,None of the Above,None of the above,True
1306,None of the Above,None of the above,True
1307,None of the Above,None of the above,True
1308,None of the Above,None of the above,True
1309,None of the Above,Not selected,False
1310,None of the Above,None of the above,True
1312,None of the Above,None of the above,True
1314,None of the Above,Not selected,False
1315,None of the Above,Not selected,False
1316,None of the Above,None of the above,True
1317,None of the Above,None of the above,True
1318,None of the Above,None of the above,True
1319,None of the Above,Not selected,False
1320,None of the Above,None of the above,True
1321,None of the Above,Not selected,False
1325,None of the Above,None of the above,True
1326,None of the Above,None of the above,True
1327,None of the Above,Not selected,False
1328,None of the Above,None of the above,True
1329,None of the Above,Not selected,False
1331,None of the Above,None of the above,True
1332,None of the Above,None of the above,True
1334,None of the Above,Not selected,False
1336,None of the Above,None of the above,True
1337,None of the Above,Not selected,False
1338,None of the Above,Not selected,False
1340,None of the Above,None of the above,True
1341,None of the Above,Not selected,False
1343,None of the Above,Not selected,False
1348,None of the Above,Not selected,False
1350,None of the Above,None of the above,True
1351,None of the Above,Not selected,False
1352,None of the Above,None of the above,True
1353,None of the Above,Not selected,False
1354,None of the Above,Not selected,False
1355,None of the Above,Not selected,False
1356,None of the Above,Not selected,False
1357,None of the Above,Not selected,False
1358,None of the Above,Not selected,False
1359,None of the Above,None of the above,True
1361,None of the Above,None of the above,True
1362,None of the Above,Not selected,False
1363,None of the Above,Not selected,False
1365,None of the Above,Not selected,False
1367,None of the Above,None of the above,True
1368,None of the Above,None of the above,True
1369,None of the Above,Not selected,False
1370,None of the Above,None of the above,True
1372,None of the Above,Not selected,False
1373,None of the Above,Not selected,False
1375,None of the Above,None of the above,True
1376,None of the Above,Not selected,False
1378,None of the Above,Not selected,False
1379,None of the Above,Not selected,False
1382,None of the Above,Not selected,False
1383,None of the Above,Not selected,False
1385,None of the Above,Not selected,False
1386,None of the Above,Not selected,False
1387,None of the Above,Not selected,False
1388,None of the Above,Not selected,False
1390,None of the Above,Not selected,False
1391,None of the Above,Not selected,False
1392,None of the Above,Not selected,False
1393,None of the Above,None of the above,True
1394,None of the Above,Not selected,False
1395,None of the Above,None of the above,True
1396,None of the Above,None of the above,True
1397,None of the Above,Not selected,False
1398,None of the Above,None of the above,True
1399,None of the Above,Not selected,False
1400,None of the Above,Not selected,False
1404,None of the Above,None of the above,True
1405,None of the Above,Not selected,False
1407,None of the Above,None of the above,True
1408,None of the Above,Not selected,False
1410,None of the Above,Not selected,False
1412,None of the Above,None of the above,True
1414,None of the Above,Not selected,False
1415,None of the Above,Not selected,False
1416,None of the Above,Not selected,False
1417,None of the Above,None of the above,True
1418,None of the Above,Not selected,False
1419,None of the Above,None of the above,True
1421,None of the Above,Not selected,False
1422,None of the Above,None of the above,True
1423,None of the Above,None of the above,True
1424,None of the Above,None of the above,True
1425,None of the Above,None of the above,True
1426,None of the Above,None of the above,True
1427,None of the Above,Not selected,False
1428,None of the Above,Not selected,False
1431,None of the Above,Not selected,False
1432,None of the Above,Not selected,False
1433,None of the Above,Not selected,False
1434,None of the Above,Not selected,False
1436,None of the Above,Not selected,False
1437,None of the Above,None of the above,True
1441,None of the Above,None of the above,True
1442,None of the Above,None of the above,True
1443,None of the Above,Not selected,False
1446,None of the Above,None of the above,True
1447,None of the Above,None of the above,True
1449,None of the Above,Not selected,False
1451,None of the Above,Not selected,False
1452,None of the Above,None of the above,True
1453,None of the Above,Not selected,False
1454,None of the Above,None of the above,True
1455,None of the Above,Not selected,False
1458,None of the Above,None of the above,True
1459,None of the Above,None of the above,True
1460,None of the Above,Not selected,False
1461,None of the Above,Not selected,False
1462,None of the Above,Not selected,False
1464,None of the Above,None of the above,True
1465,None of the Above,None of the above,True
1466,None of the Above,Not selected,False
1467,None of the Above,Not selected,False
1468,None of the Above,None of the above,True
1469,None of the Above,Not selected,False
1470,None of the Above,Not selected,False
1471,None of the Above,Not selected,False
1474,None of the Above,None of the above,True
1475,None of the Above,None of the above,True
1476,None of the Above,Not selected,False
1477,None of the Above,Not selected,False
1478,None of the Above,Not selected,False
1479,None of the Above,Not selected,False
1480,None of the Above,None of the above,True
1481,None of the Above,None of the above,True
1482,None of the Above,None of the above,True
1483,None of the Above,Not selected,False
1484,None of the Above,None of the above,True
1486,None of the Above,None of the above,True
1489,None of the Above,Not selected,False
1493,None of the Above,Not selected,False
1494,None of the Above,Not selected,False
1495,None of the Above,Not selected,False
1496,None of the Above,None of the above,True
1498,None of the Above,Not selected,False
1500,None of the Above,None of the above,True
1501,None of the Above,Not selected,False
1502,None of the Above,Not selected,False
1503,None of the Above,None of the above,True
1506,None of the Above,Not selected,False
1507,None of the Above,None of the above,True
1508,None of the Above,None of the above,True
1512,None of the Above,None of the above,True
1513,None of the Above,None of the above,True
1514,None of the Above,None of the above,True
1515,None of the Above,Not selected,False
1516,None of the Above,Not selected,False
1517,None of the Above,Not selected,False
1519,None of the Above,None of the above,True
1520,None of the Above,Not selected,False
1521,None of the Above,Not selected,False
1525,None of the Above,Not selected,False
1529,None of the Above,None of the above,True
1530,None of the Above,None of the above,True
1535,None of the Above,None of the above,True
1536,None of the Above,None of the above,True
1537,None of the Above,Not selected,False
1539,None of the Above,Not selected,False
1542,None of the Above,Not selected,False
1544,None of the Above,Not selected,False
1545,None of the Above,Not selected,False
1546,None of the Above,Not selected,False
1547,None of the Above,Not selected,False
1552,None of the Above,None of the above,True
1553,None of the Above,Not selected,False
1554,None of the Above,Not selected,False
1555,None of the Above,Not selected,False
1556,None of the Above,None of the above,True
1557,None of the Above,None of the above,True
1558,None of the Above,Not selected,False
1559,None of the Above,Not selected,False
1560,None of the Above,None of the above,True
1561,None of the Above,None of the above,True
1562,None of the Above,Not selected,False
1563,None of the Above,Not selected,False
1564,None of the Above,None of the above,True
1566,None of the Above,None of the above,True
1567,None of the Above,None of the above,True
1568,None of the Above,Not selected,False
1569,None of the Above,None of the above,True
1570,None of the Above,Not selected,False
1571,None of the Above,None of the above,True
1572,None of the Above,Not selected,False
1573,None of the Above,None of the above,True
1575,None of the Above,Not selected,False
1577,None of the Above,None of the above,True
1578,None of the Above,Not selected,False
1581,None of the Above,Not selected,False
1582,None of the Above,None of the above,True
1585,None of the Above,Not selected,False
1586,None of the Above,None of the above,True
1587,None of the Above,None of the above,True
1589,None of the Above,None of the above,True
1592,None of the Above,Not selected,False
1594,None of the Above,None of the above,True
1595,None of the Above,Not selected,False
1597,None of the Above,Not selected,False
1598,None of the Above,Not selected,False
1599,None of the Above,Not selected,False
1600,None of the Above,Not selected,False
1601,None of the Above,Not selected,False
1602,None of the Above,None of the above,True
1603,None of the Above,Not selected,False
1607,None of the Above,Not selected,False
1608,None of the Above,None of the above,True
1609,None of the Above,Not selected,False
1610,None of the Above,Not selected,False
1611,None of the Above,Not selected,False
1612,None of the Above,Not selected,False
1613,None of the Above,None of the above,True
2,Other,Not selected,False
4,Other,Not selected,False
5,Other,Not selected,False
6,Other,Not selected,False
8,Other,Not selected,False
9,Other,Not selected,False
10,Other,Not selected,False
13,Other,Not selected,False
16,Other,Not selected,False
17,Other,Not selected,False
18,Other,Not selected,False
21,Other,Not selected,False
22,Other,Not selected,False
23,Other,Not selected,False
25,Other,Not selected,False
30,Other,Not selected,False
34,Other,Not selected,False
35,Other,Not selected,False
36,Other,Not selected,False
41,Other,Not selected,False
42,Other,Not selected,False
44,Other,Not selected,False
46,Other,Not selected,False
49,Other,Not selected,False
50,Other,Not selected,False
54,Other,Not selected,False
58,Other,Not selected,False
63,Other,Not selected,False
64,Other,Other (please specify),True
65,Other,Not selected,False
66,Other,Not selected,False
70,Other,Not selected,False
72,Other,Not selected,False
76,Other,Not selected,False
77,Other,Not selected,False
78,Other,Not selected,False
79,Other,Not selected,False
80,Other,Other (please specify),True
84,Other,Not selected,False
87,Other,Not selected,False
92,Other,Not selected,False
93,Other,Not selected,False
95,Other,Not selected,False
96,Other,Other (please specify),True
100,Other,Not selected,False
103,Other,Not selected,False
105,Other,Not selected,False
108,Other,Not selected,False
109,Other,Not selected,False
111,Other,Not selected,False
112,Other,Not selected,False
113,Other,Not selected,False
114,Other,Not selected,False
116,Other,Not selected,False
117,Other,Not selected,False
119,Other,Not selected,False
123,Other,Not selected,False
126,Other,Not selected,False
127,Other,Not selected,False
129,Other,Not selected,False
130,Other,Not selected,False
132,Other,Not selected,False
135,Other,Not selected,False
138,Other,Not selected,False
140,Other,Not selected,False
142,Other,Not selected,False
143,Other,Not selected,False
145,Other,Not selected,False
148,Other,Not selected,False
149,Other,Not selected,False
150,Other,Not selected,False
151,Other,Not selected,False
152,Other,Not selected,False
153,Other,Not selected,False
154,Other,Not selected,False
155,Other,Not selected,False
157,Other,Not selected,False
158,Other,Not selected,False
159,Other,Not selected,False
160,Other,Not selected,False
161,Other,Not selected,False
163,Other,Not selected,False
164,Other,Not selected,False
166,Other,Not selected,False
168,Other,Not selected,False
171,Other,Not selected,False
174,Other,Not selected,False
176,Other,Not selected,False
177,Other,Not selected,False
178,Other,Not selected,False
179,Other,Not selected,False
180,Other,Not selected,False
181,Other,Not selected,False
182,Other,Not selected,False
183,Other,Not selected,False
184,Other,Not selected,False
186,Other,Not selected,False
187,Other,Other (please specify),True
192,Other,Not selected,False
193,Other,Not selected,False
197,Other,Not selected,False
198,Other,Not selected,False
200,Other,Not selected,False
203,Other,Not selected,False
204,Other,Not selected,False
206,Other,Not selected,False
207,Other,Not selected,False
208,Other,Not selected,False
212,Other,Not selected,False
213,Other,Not selected,False
214,Other,Not selected,False
217,Other,Not selected,False
219,Other,Not selected,False
220,Other,Not selected,False
221,Other,Not selected,False
222,Other,Not selected,False
225,Other,Not selected,False
226,Other,Not selected,False
227,Other,Not selected,False
228,Other,Not selected,False
229,Other,Not selected,False
231,Other,Not selected,False
233,Other,Not selected,False
234,Other,Other (please specify),True
236,Other,Not selected,False
237,Other,Not selected,False
238,Other,Not selected,False
240,Other,Not selected,False
241,Other,Not selected,False
243,Other,Not selected,False
244,Other,Not selected,False
247,Other,Not selected,False
251,Other,Not selected,False
252,Other,Not selected,False
253,Other,Not selected,False
254,Other,Not selected,False
257,Other,Not selected,False
258,Other,Not selected,False
261,Other,Not selected,False
263,Other,Not selected,False
264,Other,Not selected,False
265,Other,Not selected,False
266,Other,Not selected,False
268,Other,Not selected,False
271,Other,Not selected,False
272,Other,Not selected,False
273,Other,Not selected,False
274,Other,Not selected,False
276,Other,Not selected,False
279,Other,Not selected,False
280,Other,Not selected,False
282,Other,Not selected,False
283,Other,Not selected,False
284,Other,Not selected,False
287,Other,Not selected,False
288,Other,Not selected,False
289,Other,Not selected,False
291,Other,Not selected,False
292,Other,Not selected,False
293,Other,Not selected,False
294,Other,Other (please specify),True
295,Other,Not selected,False
298,Other,Not selected,False
301,Other,Not selected,False
302,Other,Not selected,False
305,Other,Not selected,False
306,Other,Not selected,False
307,Other,Other (please specify),True
308,Other,Not selected,False
311,Other,Not selected,False
316,Other,Not selected,False
319,Other,Not selected,False
320,Other,Other (please specify),True
323,Other,Not selected,False
324,Other,Not selected,False
325,Other,Not selected,False
331,Other,Not selected,False
336,Other,Not selected,False
338,Other,Not selected,False
340,Other,Not selected,False
342,Other,Not selected,False
345,Other,Not selected,False
346,Other,Not selected,False
348,Other,Not selected,False
349,Other,Not selected,False
352,Other,Not selected,False
356,Other,Not selected,False
357,Other,Not selected,False
358,Other,Not selected,False
361,Other,Not selected,False
362,Other,Not selected,False
363,Other,Not selected,False
364,Other,Not selected,False
366,Other,Not selected,False
367,Other,Not selected,False
368,Other,Not selected,False
370,Other,Not selected,False
372,Other,Not selected,False
376,Other,Not selected,False
377,Other,Not selected,False
380,Other,Not selected,False
385,Other,Not selected,False
388,Other,Not selected,False
389,Other,Not selected,False
390,Other,Not selected,False
391,Other,Not selected,False
393,Other,Not selected,False
394,Other,Not selected,False
395,Other,Not selected,False
399,Other,Not selected,False
401,Other,Not selected,False
404,Other,Not selected,False
405,Other,Not selected,False
406,Other,Not selected,False
408,Other,Not selected,False
413,Other,Not selected,False
414,Other,Not selected,False
415,Other,Not selected,False
421,Other,Not selected,False
422,Other,Not selected,False
425,Other,Not selected,False
429,Other,Not selected,False
431,Other,Not selected,False
432,Other,Not selected,False
436,Other,Other (please specify),True
440,Other,Not selected,False
441,Other,Not selected,False
444,Other,Not selected,False
445,Other,Not selected,False
447,Other,Not selected,False
448,Other,Not selected,False
449,Other,Not selected,False
451,Other,Not selected,False
452,Other,Other (please specify),True
453,Other,Other (please specify),True
459,Other,Not selected,False
461,Other,Not selected,False
462,Other,Not selected,False
464,Other,Not selected,False
465,Other,Not selected,False
466,Other,Not selected,False
470,Other,Not selected,False
472,Other,Not selected,False
473,Other,Not selected,False
475,Other,Not selected,False
479,Other,Not selected,False
480,Other,Not selected,False
481,Other,Not selected,False
482,Other,Not selected,False
486,Other,Not selected,False
488,Other,Not selected,False
489,Other,Not selected,False
493,Other,Not selected,False
494,Other,Not selected,False
497,Other,Not selected,False
499,Other,Not selected,False
500,Other,Not selected,False
501,Other,Not selected,False
502,Other,Not selected,False
505,Other,Not selected,False
511,Other,Not selected,False
515,Other,Not selected,False
516,Other,Not selected,False
517,Other,Not selected,False
519,Other,Not selected,False
521,Other,Not selected,False
524,Other,Not selected,False
526,Other,Not selected,False
530,Other,Not selected,False
531,Other,Not selected,False
532,Other,Not selected,False
533,Other,Not selected,False
534,Other,Not selected,False
537,Other,Other (please specify),True
538,Other,Not selected,False
542,Other,Not selected,False
545,Other,Not selected,False
548,Other,Not selected,False
550,Other,Not selected,False
551,Other,Not selected,False
555,Other,Not selected,False
557,Other,Not selected,False
562,Other,Not selected,False
563,Other,Not selected,False
564,Other,Not selected,False
565,Other,Not selected,False
566,Other,Not selected,False
568,Other,Not selected,False
571,Other,Not selected,False
572,Other,Not selected,False
573,Other,Not selected,False
574,Other,Not selected,False
575,Other,Not selected,False
576,Other,Not selected,False
583,Other,Not selected,False
585,Other,Not selected,False
586,Other,Not selected,False
587,Other,Not selected,False
592,Other,Not selected,False
598,Other,Not selected,False
600,Other,Other (please specify),True
601,Other,Not selected,False
603,Other,Not selected,False
605,Other,Not selected,False
613,Other,Not selected,False
614,Other,Not selected,False
616,Other,Not selected,False
619,Other,Not selected,False
624,Other,Not selected,False
632,Other,Not selected,False
633,Other,Not selected,False
634,Other,Other (please specify),True
637,Other,Not selected,False
638,Other,Not selected,False
643,Other,Not selected,False
644,Other,Not selected,False
646,Other,Not selected,False
647,Other,Not selected,False
649,Other,Not selected,False
651,Other,Not selected,False
653,Other,Not selected,False
657,Other,Not selected,False
658,Other,Not selected,False
661,Other,Not selected,False
662,Other,Not selected,False
663,Other,Not selected,False
666,Other,Other (please specify),True
667,Other,Not selected,False
670,Other,Not selected,False
674,Other,Not selected,False
675,Other,Not selected,False
676,Other,Not selected,False
677,Other,Not selected,False
678,Other,Not selected,False
679,Other,Not selected,False
680,Other,Not selected,False
682,Other,Not selected,False
683,Other,Other (please specify),True
684,Other,Not selected,False
686,Other,Not selected,False
691,Other,Not selected,False
693,Other,Not selected,False
698,Other,Not selected,False
702,Other,Not selected,False
705,Other,Not selected,False
706,Other,Not selected,False
713,Other,Not selected,False
714,Other,Not selected,False
715,Other,Not selected,False
716,Other,Not selected,False
718,Other,Not selected,False
721,Other,Not selected,False
723,Other,Not selected,False
724,Other,Not selected,False
726,Other,Not selected,False
730,Other,Not selected,False
731,Other,Not selected,False
732,Other,Not selected,False
735,Other,Not selected,False
737,Other,Not selected,False
738,Other,Not selected,False
742,Other,Not selected,False
744,Other,Not selected,False
745,Other,Not selected,False
746,Other,Not selected,False
750,Other,Not selected,False
751,Other,Not selected,False
752,Other,Not selected,False
754,Other,Not selected,False
755,Other,Not selected,False
759,Other,Not selected,False
762,Other,Not selected,False
763,Other,Not selected,False
764,Other,Not selected,False
768,Other,Not selected,False
769,Other,Not selected,False
770,Other,Not selected,False
771,Other,Not selected,False
772,Other,Not selected,False
773,Other,Not selected,False
774,Other,Not selected,False
777,Other,Not selected,False
779,Other,Not selected,False
781,Other,Not selected,False
786,Other,Not selected,False
788,Other,Other (please specify),True
793,Other,Not selected,False
795,Other,Not selected,False
796,Other,Other (please specify),True
797,Other,Not selected,False
798,Other,Not selected,False
801,Other,Not selected,False
802,Other,Not selected,False
805,Other,Not selected,False
808,Other,Not selected,False
811,Other,Not selected,False
812,Other,Not selected,False
814,Other,Not selected,False
816,Other,Not selected,False
818,Other,Not selected,False
821,Other,Not selected,False
824,Other,Not selected,False
825,Other,Not selected,False
826,Other,Not selected,False
835,Other,Not selected,False
837,Other,Other (please specify),True
838,Other,Not selected,False
839,Other,Not selected,False
842,Other,Not selected,False
847,Other,Not selected,False
852,Other,Not selected,False
853,Other,Other (please specify),True
857,Other,Not selected,False
858,Other,Not selected,False
860,Other,Not selected,False
862,Other,Not selected,False
863,Other,Not selected,False
866,Other,Not selected,False
867,Other,Not selected,False
868,Other,Not selected,False
869,Other,Not selected,False
873,Other,Other (please specify),True
879,Other,Not selected,False
880,Other,Not selected,False
881,Other,Not selected,False
887,Other,Not selected,False
891,Other,Not selected,False
896,Other,Not selected,False
899,Other,Not selected,False
903,Other,Not selected,False
904,Other,Not selected,False
908,Other,Not selected,False
909,Other,Not selected,False
910,Other,Not selected,False
913,Other,Not selected,False
914,Other,Not selected,False
915,Other,Not selected,False
917,Other,Not selected,False
918,Other,Not selected,False
920,Other,Not selected,False
921,Other,Not selected,False
922,Other,Other (please specify),True
923,Other,Not selected,False
924,Other,Not selected,False
926,Other,Not selected,False
929,Other,Not selected,False
931,Other,Not selected,False
933,Other,Not selected,False
937,Other,Not selected,False
938,Other,Not selected,False
939,Other,Not selected,False
940,Other,Not selected,False
942,Other,Not selected,False
945,Other,Not selected,False
946,Other,Not selected,False
949,Other,Not selected,False
951,Other,Not selected,False
952,Other,Not selected,False
954,Other,Not selected,False
959,Other,Not selected,False
960,Other,Not selected,False
961,Other,Not selected,False
963,Other,Not selected,False
966,Other,Not selected,False
967,Other,Not selected,False
968,Other,Other (please specify),True
971,Other,Not selected,False
974,Other,Not selected,False
977,Other,Not selected,False
978,Other,Not selected,False
980,Other,Not selected,False
984,Other,Not selected,False
985,Other,Not selected,False
986,Other,Not selected,False
987,Other,Not selected,False
988,Other,Not selected,False
989,Other,Not selected,False
993,Other,Other (please specify),True
995,Other,Other (please specify),True
996,Other,Not selected,False
999,Other,Not selected,False
1000,Other,Not selected,False
1001,Other,Not selected,False
1003,Other,Not selected,False
1004,Other,Not selected,False
1006,Other,Not selected,False
1008,Other,Not selected,False
1010,Other,Not selected,False
1011,Other,Not selected,False
1012,Other,Not selected,False
1013,Other,Not selected,False
1015,Other,Not selected,False
1017,Other,Not selected,False
1022,Other,Not selected,False
1025,Other,Not selected,False
1026,Other,Not selected,False
1029,Other,Not selected,False
1030,Other,Not selected,False
1033,Other,Not selected,False
1034,Other,Not selected,False
1035,Other,Not selected,False
1047,Other,Not selected,False
1051,Other,Not selected,False
1052,Other,Not selected,False
1053,Other,Not selected,False
1055,Other,Not selected,False
1058,Other,Not selected,False
1060,Other,Not selected,False
1064,Other,Not selected,False
1065,Other,Not selected,False
1066,Other,Not selected,False
1067,Other,Not selected,False
1068,Other,Not selected,False
1070,Other,Not selected,False
1072,Other,Other (please specify),True
